trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2571,False,"{'a': 0.9, 'e': 0.005834305753580393}",30,10,34.62621352349919,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.9, 'e': 0.005822648802909554}",25,0,37.10556331970223,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2573,False,"{'a': 0.9, 'e': 0.005811015142841691}",30,24,10.955637383822927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.9, 'e': 0.005799404726842141}",25,5,33.200273612995986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.9, 'e': 0.005787817508469237}",30,7,38.994239052504355,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.9, 'e': 0.005776253441374083}",20,3,33.11007184416719,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.9, 'e': 0.005764712479300398}",25,15,18.874521628898574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.9, 'e': 0.00575319457608431}",25,3,40.40007735673679,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.9, 'e': 0.005741699685654202}",25,16,18.273935120206275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.9, 'e': 0.0057302277620304935}",20,13,15.266503589008154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.9, 'e': 0.005718778759325472}",25,13,25.104766352749763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.9, 'e': 0.005707352631743109}",20,10,19.957245217672785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.9, 'e': 0.005695949333578887}",25,15,18.074174641479022,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.9, 'e': 0.005684568819219595}",20,10,17.49703447140829,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.9, 'e': 0.005673211043143158}",20,13,14.546876881223135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.9, 'e': 0.005661875959918454}",25,14,20.948710314242064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.9, 'e': 0.005650563524205143}",20,16,5.654779225618141,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.9, 'e': 0.005639273690753463}",20,10,17.25806281088902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.9, 'e': 0.005628006414404065}",30,24,12.706292050606086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.9, 'e': 0.005616761650087824}",20,14,9.573798487446632,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.9, 'e': 0.005605539352825678}",20,10,20.955241986502756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.9, 'e': 0.005594339477728416}",20,12,14.021575727848532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.9, 'e': 0.005583161979996525}",25,14,21.015872980873812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.9, 'e': 0.005572006814919993}",20,14,11.413722468949508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.9, 'e': 0.0055608739378781545}",30,12,-7.287249485554842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2596,False,"{'a': 0.9, 'e': 0.0055497633043394825}",25,15,21.774436257847874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.9, 'e': 0.005538674869861427}",25,6,33.56099512794906,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.9, 'e': 0.005527608590090232}",20,13,12.90786843982592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.9, 'e': 0.0055165644207607716}",30,18,21.12984663975051,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.9, 'e': 0.00550554231769635}",25,13,24.434338689073133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.9, 'e': 0.00549454223680854}",20,1,29.39428274773028,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.9, 'e': 0.005483564134096997}",20,3,26.29142856649967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.9, 'e': 0.005472607965649308}",25,12,29.34487132361096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.9, 'e': 0.005461673687640779}",25,16,15.297593049653987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.9, 'e': 0.005450761256334281}",20,13,15.105133066156425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.9, 'e': 0.005439870628080073}",30,13,32.358815639303565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.9, 'e': 0.005429001759315634}",20,13,14.101156914856448,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.9, 'e': 0.005418154606565472}",30,16,23.597894475331834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.9, 'e': 0.00540732912644096}",20,6,25.40824923097642,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.9, 'e': 0.005396525275640158}",20,3,30.113655293598118,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.9, 'e': 0.00538574301094766}",30,13,32.60669145277827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.9, 'e': 0.005374982289234386}",30,13,26.656648499053325,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.9, 'e': 0.005364243067457436}",30,15,25.33503547470821,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.9, 'e': 0.005353525302659903}",20,16,7.008430420849818,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.9, 'e': 0.005342828951970723}",30,13,31.446887912608595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.9, 'e': 0.005332153972604475}",20,8,23.547956526074163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.9, 'e': 0.005321500321861228}",25,11,26.30853359847839,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.9, 'e': 0.005310867957126358}",25,12,24.854455926614765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.9, 'e': 0.005300256835870402}",20,11,15.923850822059544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.9, 'e': 0.005289666915648857}",25,7,35.48742912114785,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.9, 'e': 0.0052790981541020274}",25,15,21.54423503804494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2622,False,"{'a': 0.9, 'e': 0.005268550508954849}",25,7,30.631081668275083,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.9, 'e': 0.005258023938016735}",30,8,43.94634732918902,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.9, 'e': 0.005247518399181385}",20,11,18.932406991785466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.9, 'e': 0.005237033850426627}",20,9,19.299021437938663,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.9, 'e': 0.005226570249814249}",20,12,17.62940926937563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.9, 'e': 0.005216127555489844}",25,11,26.9099768692466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.9, 'e': 0.005205705725682616}",25,13,25.509944655427574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.9, 'e': 0.005195304718705231}",20,12,11.967054360526335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.9, 'e': 0.005184924492953644}",20,12,14.827801887525139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.9, 'e': 0.005174565006906946}",20,12,15.82033500498286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.9, 'e': 0.005164226219127176}",20,8,22.172920565379737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.9, 'e': 0.005153908088259167}",20,14,9.616085747668336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.9, 'e': 0.005143610573030379}",25,8,26.846474395847157,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.9, 'e': 0.005133333632250745}",20,14,9.676399138216997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.9, 'e': 0.005123077224812486}",30,22,13.308962163438379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.9, 'e': 0.005112841309689956}",25,15,17.236374896793023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.9, 'e': 0.005102625845939478}",20,16,8.811712176342596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2639,False,"{'a': 0.9, 'e': 0.00509243079269919}",35,19,30.92980800545529,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.9, 'e': 0.005082256109188865}",25,15,18.987591846530165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.9, 'e': 0.005072101754709752}",30,12,35.56603276243982,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.9, 'e': 0.005061967688644416}",20,12,15.085319371382242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.9, 'e': 0.005051853870456589}",25,19,12.640264680343387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.9, 'e': 0.005041760259690979}",20,16,8.151010306696683,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.9, 'e': 0.005031686815973131}",35,23,23.215566599630385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.9, 'e': 0.00502163349900925}",20,13,14.233437169790427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.9, 'e': 0.0050116002685860655}",20,6,25.27090980531579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.9, 'e': 0.005001587084570638}",25,15,19.05562252464926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.9, 'e': 0.004991593906910217}",30,13,30.60891027801045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.9, 'e': 0.004981620695632075}",20,1,35.84126854345386,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.9, 'e': 0.004971667410843362}",20,8,23.35077869320928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.9, 'e': 0.004961734012730921}",25,15,17.54610941892089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.9, 'e': 0.004951820461561147}",25,18,14.730493195994004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.9, 'e': 0.004941926717679818}",20,12,14.591721241393472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.9, 'e': 0.004932052741511952}",20,15,10.188548290970385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.9, 'e': 0.004922198493561628}",20,6,23.5241700215846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2657,False,"{'a': 0.9, 'e': 0.0049123639344118425}",25,13,22.902877980921378,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.9, 'e': 0.004902549024724339}",20,9,12.607918942656475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.9, 'e': 0.004892753725239476}",20,8,21.730415704242557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.9, 'e': 0.004882977996776038}",25,15,15.980489125202507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.9, 'e': 0.004873221800231096}",20,10,18.28240147839871,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.9, 'e': 0.00486348509657985}",20,7,21.395689300225712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.9, 'e': 0.004853767846875479}",20,12,17.459810467499942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.9, 'e': 0.004844070012248967}",35,21,28.75676778318953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.9, 'e': 0.0048343915539089625}",35,18,36.344271120820274,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.9, 'e': 0.0048247324331416154}",20,3,27.95785164323778,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.9, 'e': 0.004815092611310438}",20,10,21.003081034943087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.9, 'e': 0.004805472049856126}",20,4,27.969841011764863,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.9, 'e': 0.004795870710296421}",20,8,23.34026645942093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.9, 'e': 0.004786288554225948}",20,9,22.212924783741492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.9, 'e': 0.004776725543316077}",20,3,30.52713531922078,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.9, 'e': 0.0047671816393147475}",25,14,21.79822372917976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.9, 'e': 0.004757656804046333}",20,6,23.884547878570498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.9, 'e': 0.004748150999411473}",25,11,24.082085609115506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.9, 'e': 0.004738664187386946}",20,6,24.344367692943504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.9, 'e': 0.004729196330025487}",30,20,22.22291097641433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.9, 'e': 0.004719747389455653}",25,11,22.803197604425364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.9, 'e': 0.004710317327881667}",20,12,15.267481361683952,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.9, 'e': 0.004700906107583276}",25,18,15.275156063072219,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.9, 'e': 0.004691513690915584}",25,19,13.586568891231963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.9, 'e': 0.00468214004030891}",20,15,10.370386692424447,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.9, 'e': 0.004672785118268637}",30,17,25.175097446299564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.9, 'e': 0.004663448887375071}",35,15,33.92612270474346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.9, 'e': 0.004654131310283272}",30,18,22.49347818362368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.9, 'e': 0.0046448323497229205}",25,17,17.606161688895046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.9, 'e': 0.004635551968498157}",30,19,21.002213242491248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.9, 'e': 0.004626290129487451}",25,19,12.156352377120761,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.9, 'e': 0.004617046795643433}",25,0,32.40787571336509,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.9, 'e': 0.004607821929992752}",20,6,-18.990879573882864,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2690,False,"{'a': 0.9, 'e': 0.004598615495635935}",25,16,15.61615732517032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.9, 'e': 0.004589427455747229}",25,13,20.56018442843515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.9, 'e': 0.004580257773574469}",25,12,21.751707514646352,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.9, 'e': 0.00457110641243891}",20,8,23.905324562430323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.9, 'e': 0.004561973335735096}",20,16,7.493959442177385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.9, 'e': 0.004552858506930703}",25,18,13.868464043700584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.9, 'e': 0.004543761889566413}",25,9,28.166978425083386,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.9, 'e': 0.004534683447255739}",20,6,19.347458636533467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.9, 'e': 0.0045256231436849}",30,7,45.63881438393473,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.9, 'e': 0.004516580942612666}",30,16,28.7356878883439,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.9, 'e': 0.004507556807870229}",20,2,33.840023536360945,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.9, 'e': 0.004498550703361034}",20,8,25.944776717087635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.9, 'e': 0.004489562593060649}",20,15,9.57597593030075,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.9, 'e': 0.004480592441016619}",25,12,21.840975822342624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.9, 'e': 0.004471640211348332}",25,7,34.49394652040998,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.9, 'e': 0.004462705868246852}",20,8,19.976706421428396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.9, 'e': 0.004453789375974795}",25,9,31.0556169058673,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.9, 'e': 0.004444890698866177}",20,9,22.599249620837995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.9, 'e': 0.004436009801326284}",30,11,34.0851022961734,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.9, 'e': 0.004427146647831511}",25,20,8.519894452299729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.9, 'e': 0.004418301202929234}",20,15,9.494134296313431,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.9, 'e': 0.004409473431237654}",30,11,34.1622126878128,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.9, 'e': 0.004400663297445683}",20,16,8.997621155098596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.9, 'e': 0.004391870766312768}",30,16,29.9912136446326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.9, 'e': 0.004383095802668776}",30,15,27.627661560086754,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.9, 'e': 0.004374338371413834}",25,11,22.27561042346624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.9, 'e': 0.0043655984375182135}",25,13,22.35580071205122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.9, 'e': 0.004356875966022165}",20,6,27.739019077517938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.9, 'e': 0.004348170922035789}",35,23,22.11622185126993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.9, 'e': 0.004339483270738895}",25,11,29.42053203917168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.9, 'e': 0.004330812977380874}",25,11,28.959758648037838,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.9, 'e': 0.004322160007280537}",25,16,17.475620770714144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.9, 'e': 0.004313524325825991}",25,13,20.523477282422316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.9, 'e': 0.0043049058984744966}",20,9,16.459174843813436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.9, 'e': 0.00429630469075234}",25,17,16.51101707759971,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.9, 'e': 0.004287720668254675}",25,16,16.297628557324828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.9, 'e': 0.004279153796645399}",25,8,33.39003308793372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.9, 'e': 0.004270604041657012}",30,11,32.26731914334458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.9, 'e': 0.004262071369090489}",20,6,24.597351057222646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.9, 'e': 0.004253555744815125}",20,13,0.140102898182221,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2730,False,"{'a': 0.9, 'e': 0.0042450571347684134}",20,2,31.44787757774006,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.9, 'e': 0.004236575504955896}",25,7,31.87246014741304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.9, 'e': 0.004228110821451051}",25,20,10.984989102906134,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.9, 'e': 0.004219663050395129}",25,15,15.453816256916095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.9, 'e': 0.004211232157997035}",30,16,25.702266805727188,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.9, 'e': 0.004202818110533184}",35,18,33.129247301048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.9, 'e': 0.0041944208743473835}",25,15,22.135759634941902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.9, 'e': 0.004186040415850672}",25,8,33.30035482541337,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.9, 'e': 0.004177676701521206}",25,13,20.272947121139858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.9, 'e': 0.0041693296979041115}",20,13,14.866122014411227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.9, 'e': 0.004160999371611372}",30,18,22.11319796874439,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.9, 'e': 0.004152685689321667}",20,0,34.117941480660306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2742,False,"{'a': 0.9, 'e': 0.004144388617780257}",25,8,34.00963337683129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.9, 'e': 0.0041361081237988396}",20,15,7.677358242676943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.9, 'e': 0.004127844174255436}",25,17,11.924561823810826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.9, 'e': 0.004119596736094233}",25,14,20.45779218422468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.9, 'e': 0.004111365776325467}",25,8,28.697767539459278,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.9, 'e': 0.004103151262025285}",30,15,31.349670224240427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.9, 'e': 0.004094953160335625}",25,8,31.346405864583545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.9, 'e': 0.004086771438464067}",25,11,25.15970518164054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.9, 'e': 0.004078606063683711}",20,0,22.202237056037426,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2751,False,"{'a': 0.9, 'e': 0.004070457003333045}",30,19,21.358098764445337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.9, 'e': 0.004062324224815823}",20,11,15.042136190326332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.9, 'e': 0.004054207695600917}",25,10,29.770253197139862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
